12654.936 0.074438379		            -0.058737021	0.047934694	    -0.033954789      -0.01709399    0.010860383       0.0492987360	  0.0766331810  0.047934694
12656.954 0.073794617		            -0.059449753	0.04842651	    -0.033790181      -0.015130202   0.010550524       0.0485975430	  0.0760679780  0.04842651
12658.972 0.073163776		            -0.060095868	0.048901015	    -0.033274891      -0.013400906   0.01017835        0.0478307740	  0.0755095120  0.048901015
12660.99  0.072551221		            -0.060673798	0.049354771	    -0.032492784      -0.011861632   0.0097574438      0.0469984320	  0.0749577800  0.049354771
12663.008 0.071956468		            -0.061183542	0.049787776	    -0.03159868       -0.010322869   0.0093022804      0.0461005120	  0.0744127850  0.049787776
12665.026 0.071378405		            -0.061625102	0.05020003	    -0.030715958      -0.0086476828  0.0088257158      0.0451370130	  0.0738745260  0.05020003
12667.044 0.07081662		            -0.061997309	0.050591416	    -0.029884357      -0.0068710562  0.0083227567      0.0441079410	  0.0733430060  0.050591416
12669.062 0.070269954		            -0.06227879 	0.050959686	    -0.029118581      -0.0051124212  0.0077411408      0.0430417700	  0.0728283820  0.050959686
12671.08  0.069737257		            -0.062453669	0.051303295	    -0.02845733       -0.0034267716  0.0070114028      0.0419895170	  0.0723404530  0.051303295
12673.098 0.069217178		            -0.062552294	0.051618081	    -0.028031141      -0.0018330076  0.0061257629      0.0410015320	  0.0718788470  0.051618081
12675.116 0.068706741		            -0.062599056	0.051884471	    -0.028051713      -0.0003327048  0.0051137855      0.0401056410	  0.0714435640  0.051884471
12677.134 0.068200204		            -0.062593595	0.05209038	    -0.028645783      0.001173855    0.0039956236      0.0393018360	  0.0710346040  0.05209038
12679.152 0.067677479		            -0.062522387	0.052241999	    -0.029713464      0.0028392944   0.0028235415      0.0385901250	  0.0706519680  0.052241999
12681.17  0.067117006		            -0.062362428	0.052342771	    -0.031008523      0.0047444424   0.0016675283      0.0379705040	  0.0702956550  0.052342771
12683.188 0.066514293		            -0.06210549 	0.052392695	    -0.032282425      0.0068259885   0.00054579729     0.0374429700	  0.0699656680  0.052392695
12685.206 0.065888073		            -0.061744594	0.05239177	    -0.033287264      0.0089139162   -0.00055322746    0.0370075300	  0.0696620010  0.05239177
12687.224 0.065256656		            -0.061273714	0.052340118	    -0.033859975      0.010893951    -0.001614071      0.0366641800	  0.0693765960  0.052340118
12689.242 0.064622088		            -0.060714016	0.052239989	    -0.034008958      0.012697122    -0.0025673246     0.0363715340	  0.0690665970  0.052239989
12691.26  0.06398674		            -0.060085726	0.052093509	    -0.033790656      0.014208994    -0.0033295511     0.0360705180	  0.0686959490  0.052093509
12693.278 0.063352491		            -0.05938975 	0.051909022	    -0.03313906       0.015354226    -0.0038732969     0.0357434510	  0.0682634130  0.051909022
12695.296 0.062730135		            -0.058641579	0.0517097	    -0.032220846      0.016098029    -0.0042099952     0.0353903340	  0.0677689900  0.0517097
12697.314 0.062135433		            -0.057865162	0.051510378	    -0.031627038      0.016382222    -0.004366538      0.0350111680	  0.0672126760  0.051510378
12699.332 0.061585249		            -0.057086213	0.051311054	    -0.031843949      0.016190062    -0.0044146178     0.0346059520	  0.0665944720  0.051311054
12701.35  0.061036153		            -0.05633635 	0.051110911	    -0.032925296      0.015574671    -0.0044382904     0.0341746850	  0.0659143830  0.051110911
12703.368 0.060425985		            -0.055631751	0.050909025	    -0.034660711      0.014628219    -0.0044704264     0.0337173710	  0.0651724020  0.050909025
12705.386 0.059739213		            -0.054980303	0.050705281	    -0.036701462      0.013503434    -0.0045093236     0.0332340050	  0.0643835980  0.050705281
12707.404 0.059007955		            -0.054389211	0.050499635	    -0.038492573      0.012389403    -0.0045511514     0.0327246140	  0.0635787860  0.050499635
12709.422 0.058271818		            -0.05385869 	0.050292043	    -0.039666171      0.011452226    -0.0045936303     0.0322021880	  0.0627965900  0.050292043
12711.44  0.05752944		            -0.053375863	0.050082506	    -0.040434299      0.010865331    -0.0046364134     0.0316798020	  0.0620598970  0.050082506
12713.458 0.056779729		            -0.052914746	0.049871022	    -0.041296636      0.010792561    -0.0046793013     0.0311575730	  0.0613687090  0.049871022
12715.476 0.056014437		            -0.052449274	0.049657589	    -0.042172637      0.01129437     -0.0047204029     0.0306355000	  0.0607230210  0.049657589
12717.494 0.055218974		            -0.051941126	0.049442207	    -0.04236328       0.012327361    -0.0047558857     0.0301135850	  0.0601228390  0.049442207
12719.512 0.054386793		            -0.05136096 	0.049224878	    -0.04146387       0.013797299    -0.0047834541     0.0295918260	  0.0595681620  0.049224878
12721.53  0.053577676		            -0.050697763	0.049006417	    -0.039644069      0.015561212    -0.0047995138     0.0290702250	  0.0590589890  0.049006417
12723.548 0.052859304		            -0.049943584	0.048787747	    -0.037323999      0.017456102    -0.0047927933     0.0285487790	  0.0585953190  0.048787747
12725.566 0.05222985		            -0.049097513	0.048568983	    -0.035060275      0.019348512    -0.0047525278     0.0280274910	  0.0581620830  0.048568983
12727.584 0.051636753		            -0.048161599	0.048351641	    -0.033571575      0.021097672    -0.0047095676     0.0275063850	  0.0577365380  0.048351641
12729.602 0.051033356		            -0.047140828	0.048139326	    -0.033245925      0.022579335    -0.0047420331     0.0269854640	  0.0573046710  0.048139326
12731.62  0.050416111		            -0.046051014	0.047934136	    -0.033812728      0.023717895    -0.0049104447     0.0264647020	  0.0568586030  0.047934136
12733.638 0.049782474		            -0.044921891	0.047721701	    -0.034688071      0.024447085    -0.0052479593     0.0259441000	  0.0563967640  0.047721701
12735.656 0.04912875		            -0.0437718  	0.047481954	    -0.035501248      0.024760002    -0.0057852037     0.0254236580	  0.0559191500  0.047481954
12737.674 0.048454559		            -0.042618181	0.047209115	    -0.036154693      0.024743955    -0.0065040856     0.0249033760	  0.0554257680  0.047209115
12739.692 0.047769581		            -0.041480997	0.046899034	    -0.036548603      0.024490257    -0.0073287738     0.0243832540	  0.0549166110  0.046899034
12741.71  0.04708281		            -0.040364242	0.046547658	    -0.036565652      0.024065469    -0.0082060693     0.0238632920	  0.0543916850  0.046547658
12743.728 0.046397279		            -0.039269449	0.046154988	    -0.036173629      0.023553788    -0.0091248121     0.0233434900	  0.0538509850  0.046154988
12745.746 0.045722262		            -0.038201314	0.045721022	    -0.035418687      0.023011704    -0.010078732      0.0228238470	  0.0532902540  0.045721022
12747.763 0.045066542		            -0.037160945	0.045244294	    -0.034332569      0.022456896    -0.01103238       0.0223149330	  0.0526804960  0.045244294
12749.781 0.044436278		            -0.036145491	0.044721239	    -0.032964427      0.021919866    -0.011909854      0.0218280750	  0.0520032780  0.044721239
12751.799 0.043835097		            -0.035155401	0.044149759	    -0.031418669      0.021426746    -0.012650482      0.0213640320	  0.0512664870  0.044149759
12753.817 0.043265708		            -0.034188167	0.043544239	    -0.029845858      0.020972801    -0.013210251      0.0209228040	  0.0504716950  0.043544239
12755.835 0.042728778		            -0.033238553	0.042924744	    -0.028425603      0.020526706    -0.013500733      0.0205043920	  0.0496188990  0.042924744
12757.853 0.042221882		            -0.032305101	0.042297058	    -0.027293611      0.020047888    -0.013456723      0.0201087940	  0.0487080990  0.042297058
12759.871 0.041734752		            -0.031390248	0.041670526	    -0.026551858      0.019513919    -0.013106121      0.0197360110	  0.0477392970  0.041670526
12761.889 0.04125437		            -0.030503982	0.041070597	    -0.026276082      0.018919962    -0.012471145      0.0193860440	  0.0467124890  0.041070597
12763.907 0.040774551		            -0.029652342	0.040513476	    -0.02643315       0.018272801    -0.01155257       0.0190593370	  0.0456413470  0.040513476
12765.925 0.040285907		            -0.028831826	0.04000474	    -0.026898279      0.017609445    -0.010427301      0.0187575470	  0.0445592900  0.04000474
12767.943 0.039781991		            -0.028041459	0.03955457	    -0.027568121      0.016974953    -0.0092096874     0.0184712650	  0.0435108110  0.03955457
12769.961 0.039262706		            -0.02728009 	0.039167572	    -0.028338658      0.016377573    -0.0079682911     0.0181890830	  0.0425206540  0.039167572
12771.979 0.038728055		            -0.026544335	0.038839018	    -0.029064671      0.01580754     -0.0067878641     0.0179102130	  0.0415888190  0.038839018
12773.997 0.038178036		            -0.025832952	0.038563366	    -0.029646088      0.015265511    -0.0057891402     0.0176346560	  0.0407153070  0.038563366
12776.015 0.037616404		            -0.025145939	0.038336812	    -0.030023983      0.014769908    -0.0050655003     0.0173624110	  0.0399001210  0.038336812
12778.033 0.037050557		            -0.024483297	0.03814044	    -0.03012446       0.014352737    -0.0046771661     0.0170934790	  0.0391432540  0.03814044
12780.051 0.036485153		            -0.023842599	0.037953132	    -0.029913888      0.014034344    -0.0046515159     0.0168278600	  0.0384447090  0.037953132
12782.069 0.035926387		            -0.023213297	0.037753482	    -0.029437882      0.013823512    -0.0049731938     0.0165655530	  0.0378045490  0.037753482
12784.087 0.0353818		            -0.022586645	0.03752528	    -0.028759662      0.013721963    -0.0055865771     0.0163061330	  0.0372091910  0.03752528
12786.105 0.034853857		            -0.021960819	0.037262955	    -0.027937107      0.01370337     -0.0063977297     0.0160479840	  0.0366294870  0.037262955
12788.123 0.034342767		            -0.021333616	0.036956326	    -0.027043918      0.0137223      -0.0073011958     0.0157899140	  0.0360499460  0.036956326
12790.141 0.03384863		            -0.020704023	0.036600792	    -0.026137058      0.01374969     -0.0082284413     0.0155319240	  0.0354705660  0.036600792
12792.159 0.033371448		            -0.02007214 	0.03620108	    -0.025256203      0.013769088    -0.0090932106     0.0152740130	  0.0348913510  0.03620108
12794.177 0.032911254		            -0.019439395	0.035762731	    -0.02444347       0.01375606     -0.0097806624     0.0150161820	  0.0343122990  0.035762731
12796.195 0.032467437		            -0.018807109	0.03528954	    -0.023728805      0.013686958    -0.010249476      0.0147584300	  0.0337334080  0.03528954
12798.213 0.03203591		            -0.018177474	0.034801121	    -0.023156913      0.013553515    -0.010518048      0.0145007590	  0.0331553410  0.034801121
12800.231 0.031613241		            -0.017556278	0.034315227	    -0.022785511      0.013357794    -0.01060274       0.0142431670	  0.0325941990  0.034315227
12802.249 0.031197399		            -0.01694766 	0.033832998	    -0.022621215      0.013106055    -0.010551828      0.0139856540	  0.0320653640  0.033832998
12804.267 0.030782145		            -0.016352797	0.033355208	    -0.022666704      0.012807579    -0.010446825      0.0137371130	  0.0315687550  0.033355208
12806.285 0.030362411		            -0.015772316	0.032882993	    -0.022969983      0.012468023    -0.010329349      0.0135103740	  0.0311043550  0.032882993
12808.303 0.029937338		            -0.015206235	0.03241671	    -0.023496166      0.012090743    -0.010203611      0.0133093790	  0.0306721610  0.03241671
12810.321 0.02949977		            -0.014658263	0.031956355	    -0.024053641      0.011670792    -0.010073797      0.0131341270	  0.0302721750  0.031956355
12812.339 0.029042477		            -0.014132024	0.031501925	    -0.024437306      0.011197741    -0.0099447129     0.0129846180	  0.0299043970  0.031501925
12814.357 0.028570896		            -0.013627672	0.031053426	    -0.024524785      0.010689061    -0.0098226914     0.0128608530	  0.0295688270  0.031053426
12816.375 0.02810389		            -0.013149124	0.030610861	    -0.024218581      0.010181221    -0.0097142494     0.0127628310	  0.0292654630  0.030610861
12818.393 0.027654786		            -0.012697889	0.030173538	    -0.023481488      0.0096903118   -0.0096235938     0.0126905520	  0.0289939080  0.030173538
12820.411 0.027224982		            -0.012268181	0.029739627	    -0.022414675      0.009235154    -0.0095469877     0.0126440160	  0.0287393770  0.029739627
12822.429 0.026816812		            -0.011856403	0.029307991	    -0.021172156      0.0088485128   -0.0094694456     0.0125957880	  0.0284874880  0.029307991
12824.447 0.026433069		            -0.011462558	0.02887786	    -0.019789636      0.0085461264   -0.0093734336     0.0125081560	  0.0282382420  0.02887786
12826.465 0.026076462		            -0.01108209 	0.028451709	    -0.018207246      0.0083535647   -0.0092335532     0.0123668860	  0.0279916370  0.028451709
12828.483 0.025747846		            -0.010709964	0.028033178	    -0.016439333      0.008317243    -0.0090189254     0.0121680170	  0.0277476750  0.028033178
12830.501 0.025454456		            -0.010339727	0.027624065	    -0.014640401      0.0084573442   -0.0087215284     0.0119115510	  0.0275063550  0.027624065
12832.519 0.025203917		            -0.0099567329	0.027231138	    -0.012989645      0.0087618128   -0.0083548323     0.0115974860	  0.0272676770  0.027231138
12834.537 0.024991067		            -0.0095507612	0.026859743	    -0.011596761      0.0092032227   -0.0079308222     0.0112258230	  0.0270316400  0.026859743
12836.555 0.024797859		            -0.0091182274	0.026509882	    -0.010557553      0.0096969611   -0.0074683741     0.0107965610	  0.0267982470  0.026509882
12838.573 0.024612605		            -0.0086586493	0.026181552	    -0.0099028889     0.010110726    -0.0069941862     0.0103151420	  0.0265672370  0.026181552
12840.591 0.024434696		            -0.0081735858	0.025874754	    -0.0095139041     0.010353847    -0.006527997      0.0098103646	  0.0263370170  0.025874754
12842.609 0.024261797		            -0.0076791511	0.025589481	    -0.0092395854     0.010388796    -0.0060865618     0.0093330236	  0.0261052900  0.025589481
12844.627 0.024092968		            -0.0071949966	0.025325733	    -0.0090292051     0.010200881    -0.0056826355     0.0089119181	  0.0258710920  0.025325733
12846.645 0.023928025		            -0.0067292194	0.025079896	    -0.0088791019     0.0097987875   -0.0053350688     0.0085484107	  0.0256344220  0.025079896
12848.663 0.023765483		            -0.0062868566	0.024847974	    -0.0087841353     0.009217881    -0.0050705299     0.0082425020	  0.0253952810  0.024847974
12850.681 0.023603958		            -0.0058706798	0.02462817	    -0.0087540254     0.0085034899   -0.0048928422     0.0079941914	  0.0251536690  0.02462817
12852.699 0.02344257		            -0.0054916131	0.024413717	    -0.0087932396     0.0077315817   -0.004786945      0.0078034795	  0.0249095850  0.024413717
12854.717 0.023279878		            -0.0051582911	0.024199265	    -0.0088915266     0.007016186    -0.0047440819     0.0076703656	  0.0246630300  0.024199265
12856.735 0.023114395		            -0.0048690578	0.023984813	    -0.0090346485     0.0064891622   -0.004748367      0.0075948505	  0.0244140040  0.023984813
12858.753 0.022945107		            -0.0046038904	0.023769591	    -0.0091945268     0.0062921576   -0.0047750961     0.0075714923	  0.0241625060  0.023769591
12860.771 0.022772065		            -0.0043383675	0.023552551	    -0.0093273556     0.006505511    -0.0048150644     0.0075714923	  0.0239083290  0.023552551
12862.789 0.022595598		            -0.0040501787	0.02333339	    -0.0093974176     0.0070933243   -0.0048678468     0.0075714923	  0.0236511550  0.02333339
12864.807 0.022418274		            -0.0037162784	0.023111511	    -0.0093845191     0.007945298    -0.0049294468     0.0075714923	  0.0233908780  0.023111511
12866.825 0.022242739		            -0.0033298692	0.022886339	    -0.009281104      0.0089430702   -0.0049968921     0.0075714923	  0.0231274990  0.022886339
12868.843 0.022070482		            -0.002892517	0.022657872	    -0.0090982667     0.009881865    -0.0050681932     0.0075714923	  0.0228610160  0.022657872
12870.861 0.021902804		            -0.0024087573	0.022426108	    -0.0088651109     0.010444667    -0.0051407527     0.0075714923	  0.0225914310  0.022426108
12872.879 0.021740188		            -0.0018815601	0.022191048	    -0.0086124454     0.010377527    -0.0052115891     0.0075714923	  0.0223187430  0.022191048
12874.897 0.021582988		            -0.0013564374	0.021952694	    -0.0083795831     0.0095587264   -0.0052766955     0.0075714923	  0.0220429520  0.021952694
12876.915 0.021430656		            -0.00090331309	0.021711052	    -0.0082113738     0.0079510953   -0.0053331081     0.0075714923	  0.0217640580  0.021711052
12878.933 0.021282149		            -0.00056341354	0.021466892	    -0.0081433293     0.0056914962   -0.0053788591     0.0075714923	  0.0214828340  0.021466892
12880.951 0.021133993		            -0.0003573962	0.02122126	    -0.0082021194     0.0032434071   -0.0054113779     0.0075714923	  0.0212013870  0.02122126
12882.969 0.020983114		            -0.0002891503	0.020974454	    -0.0083924338     0.0011572264   -0.0054311074     0.0075714923	  0.0209221210  0.020974454
12884.987 0.020826824		            -0.00034056013	0.020727073	    -0.0086899738     -0.0002862902  -0.0054420494     0.0075714923	  0.0206461080  0.020727073
12887.005 0.020662659		            -0.00043278494	0.020479693	    -0.0090594964     -0.0010171998  -0.0054471639     0.0075714923	  0.0203733470  0.020479693
12889.023 0.02049062		            -0.00050357807	0.020232313	    -0.009465817      -0.00096076576 -0.0054484296     0.0075714923	  0.0201038390  0.020232313
12891.041 0.020310707		            -0.00054840247	0.019984933	    -0.0098759075     -0.00010287612 -0.005448442      0.0075714923	  0.0198375830  0.019984933
12893.059 0.02012292		            -0.00056428908	0.019737553	    -0.010279193      0.001398219    -0.005448474      0.0075714923	  0.0195745790  0.019737553
12895.077 0.019928033		            -0.0005057296	0.019490171	    -0.01066918       0.0034086882   -0.0054485203     0.0075714923	  0.0193148270  0.019490171
12897.095 0.019726258		            -0.00031480371	0.019242786	    -0.011038052      0.0058807186   -0.0054485665     0.0075714923	  0.0190583280  0.019242786
12899.113 0.019516889		            1.9134438e-05	0.018995396	    -0.011406011      0.0086290897   -0.0054485949     0.0075714923	  0.0188035280  0.018995396
12901.131 0.019301837		            0.00049088985	0.018748005	    -0.011791932      0.011153294    -0.0054485932     0.0075673888	  0.0185472600  0.018748005
12903.149 0.019080642		            0.0010912564	0.018500615	    -0.01219317       0.012880334    -0.0054485647     0.0075465438	  0.0182879130  0.018500615
12905.167 0.018850787		            0.0017930452	0.01825323	    -0.012616226      0.013551237    -0.0054485185     0.0075004216	  0.0180254840  0.01825323
12907.185 0.018612267		            0.0024975113	0.018005849	    -0.013031261      0.013158265    -0.0054484723     0.0074290228	  0.0177599750  0.018005849
12909.203 0.018365082		            0.0031093719	0.017758468	    -0.013336682      0.011780846    -0.0054484421     0.0073323467	  0.0174913850  0.017758468
12911.221 0.018109229		            0.0036106779	0.017511089	    -0.013455154      0.0097208234   -0.0054491802     0.0072103941	  0.0172197140  0.017511089
12913.239 0.01785171		            0.0040014295	0.017263708	    -0.013360572      0.0074677907   -0.0054596436     0.0070631642	  0.0169449620  0.017263708
12915.257 0.017601422		            0.0042816265	0.017016328	    -0.013035125      0.0053228161   -0.0054954926     0.0068906578	  0.0166671300  0.017016328
12917.275 0.017361318		            0.004463655 	0.016768607	    -0.012491604      0.0033817924   -0.0055646826     0.0066928744	  0.0163872170  0.016768607
12919.293 0.017133292		            0.0045654692	0.016516816	    -0.011784089      0.0017666967   -0.0056689915     0.0064698141	  0.0161076190  0.016516816
12921.311 0.016918756		            0.0045938554	0.01625757	    -0.010962133      0.00060769532  -0.0058097115     0.0062250561	  0.0158304900  0.01625757
12923.329 0.01672092		            0.0045680224	0.015990641	    -0.010058561      -8.7828492e-06 -0.0059786272     0.0059696993	  0.0155565910  0.015990641
12925.347 0.016542423		            0.004524659 	0.015715449	    -0.0091075306     -2.2053133e-05 -0.0061600638     0.0057112626	  0.0152859210  0.015715449
12927.365 0.016383267		            0.0044991134	0.015431648	    -0.0081844247     0.00055032812  -0.0063460604     0.0054497467	  0.0150184820  0.015431648
12929.383 0.016242199		            0.0045259861	0.015139242	    -0.0074571781     0.0015863729   -0.0065348322     0.0051851510	  0.0147542710  0.015139242
12931.401 0.016117432		            0.0046232271	0.014838232	    -0.0070934755     0.0029280281   -0.0067235736     0.0049174758	  0.0144932910  0.014838232
12933.419 0.016001365		            0.0047908365	0.014528617	    -0.0071486578     0.0043832044   -0.0069025688     0.0046467207	  0.0142355400  0.014528617
12935.437 0.015876242		            0.0050288093	0.014210401	    -0.0076143167     0.0056958756   -0.0070561662     0.0043728861	  0.0139810190  0.014210401
12937.455 0.0157313		            0.0053367581	0.013883927	    -0.0084437451     0.0066322941   -0.0071764244     0.0040959720	  0.0137278200  0.013883927
12939.473 0.015565765		            0.0056969905	0.013552923	    -0.0094560677     0.0070308739   -0.0072615833     0.0038267202	  0.0134727970  0.013552923
12941.491 0.015378933		            0.0060624217	0.013220771	    -0.010381408      0.0067784879   -0.0073103753     0.0035901105	  0.0132147060  0.013220771
12943.509 0.015170801		            0.0063909689	0.012887696	    -0.011051416      0.00586906     -0.0073310015     0.0034013964	  0.0129535500  0.012887696
12945.527 0.014949627		            0.00665066  	0.012554274	    -0.011412445      0.0044646859   -0.0073355759     0.0032615937	  0.0126893280  0.012554274
12947.545 0.014728784		            0.0068212313	0.012220853	    -0.011444104      0.002805882    -0.0073246495     0.0031707025	  0.0124220400  0.012220853
12949.563 0.014514645		            0.0069020843	0.011887431	    -0.011137844      0.0010870372   -0.0072883609     0.0031287228	  0.0121516850  0.011887431
12951.581 0.014309329		            0.0069033216	0.01155562	    -0.010514948      -0.00053807236 -0.0071880946     0.0031356546	  0.0118782650  0.01155562
12953.599 0.014113798		            0.0068358932	0.011227165	    -0.0096343563     -0.001939693   -0.0069663618     0.0031914977	  0.0116017790  0.011227165
12955.617 0.013936934		            0.0067038763	0.0109056	    -0.0085436002     -0.0029907662  -0.006601313      0.0031914977	  0.0113314290  0.0109056
12957.635 0.013787531		            0.0065214282	0.010605847	    -0.0072645787     -0.0035777943  -0.0061003347     0.0031914977	  0.0110822390  0.010605847
12959.653 0.013665589		            0.0063129909	0.010339433	    -0.0058997807     -0.0036664885  -0.0054750482     0.0031914977	  0.0108606570  0.010339433
12961.671 0.013570767		            0.0061218528	0.010106362	    -0.0046738141     -0.0032911125  -0.004766099      0.0031914977	  0.0106673090  0.010106362
12963.689 0.013502419		            0.0059777895	0.0099066329	    -0.0037586714     -0.0025311691  -0.004031742      0.0031914977	  0.0105021950  0.0099066329
12965.707 0.013451988		            0.0058817668	0.0097402483	    -0.0031977415     -0.0015565387  -0.0033009185     0.0031914977	  0.0103653140  0.0097402483
12967.725 0.013403968		            0.0058353503	0.0096072074	    -0.0029916526     -0.00058336098 -0.0025810265     0.0031914977	  0.0102566670  0.0096072074
12969.743 0.013350699		            0.0058391397	0.0095075101	    -0.0030929798     0.00027101358  -0.0018837053     0.0031914977	  0.0101762540  0.0095075101
12971.761 0.013291438		            0.0058824149	0.0094395462	    -0.0033723798     0.00095321901  -0.0012496194     0.0031914977	  0.0101240740  0.0094395462
12973.779 0.013225823		            0.0059499104	0.0094015699	    -0.003677034      0.0014037986   -0.00073702164    0.0031914977	  0.0101001280  0.0094015699
12975.797 0.013153828		            0.0060338557	0.0093900446	    -0.0039035547     0.001620989    -0.00036775176    0.0031914977	  0.0100952140  0.0093900446
12977.815 0.013075451		            0.006120098 	0.0093900446	    -0.0040125093     0.0016614971   -0.00013441875    0.0031914977	  0.0100952140  0.0093900446
12979.833 0.012995926		            0.0061977088	0.0093900446	    -0.0039966921     0.0015755923   -2.5388818e-05    0.0031914977	  0.0100952140  0.0093900446
12981.851 0.012920828		            0.0062666889	0.0093900446	    -0.0038428729     0.0014111134   -1.2610968e-09    0.0031914977	  0.0100952140  0.0093900446
12983.869 0.012850805		            0.0063270391	0.0093900446	    -0.0035540389     0.0012227892   0		       0.0031914977	  0.0100952140  0.0093900446
12985.887 0.012786158		            0.0063787598	0.0093900446	    -0.0031724464     0.0010358095   0		       0.0031914977	  0.0100952140  0.0093900446
12987.905 0.012729018		            0.0064218503	0.0093900446	    -0.0027293667     0.00086093729  0		       0.0031914977	  0.0100952140  0.0093900446
12989.923 0.012681931		            0.0064563096	0.0093900446	    -0.00222991       0.00071565612  0		       0.0031914977	  0.0100952140  0.0093900446
12991.941 0.012645306		            0.0064827553	0.0093900446	    -0.001687159      0.00060803735  0		       0.0031914977	  0.0100952140  0.0093900446
12993.959 0.012619146		            0.0065055026	0.0093900446	    -0.0011544285     0.00053808497  0		       0.0031914977	  0.0100952140  0.0093900446
12995.977 0.012603449		            0.00652825  	0.0093900446	    -0.00070393796    0.00050445509  0		       0.0031914977	  0.0100952140  0.0093900446
12997.995 0.012598217		            0.0065509973	0.0093900446	    -0.00036606014    0.00049638248  0		       0.0031914977	  0.0100952140  0.0093900446
13000.013 0.012598217		            0.0065737446	0.0093900446	    -0.00014080124    0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13002.031 0.012598217		            0.006596492 	0.0093900446	    -2.816544e-05     0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13004.049 0.012598217		            0.0066192392	0.0093900446	    -2.1879887e-09    0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13006.067 0.012598217		            0.0066419865	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13008.085 0.012598217		            0.0066647339	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13010.103 0.012598217		            0.0066874812	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13012.121 0.012598217		            0.0067102285	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13014.139 0.012598217		            0.0067329759	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13016.157 0.012598217		            0.0067557232	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13018.175 0.012598217		            0.0067784705	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13020.193 0.012598217		            0.0068012179	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13022.211 0.012598217		            0.0068239652	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13024.229 0.012598217		            0.0068467125	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13026.247 0.012598217		            0.0068694599	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13028.265 0.012598217		            0.0068922072	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13030.283 0.012598217		            0.0069149545	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13032.301 0.012598217		            0.0069377019	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13034.319 0.012598217		            0.0069604492	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13036.337 0.012598217		            0.0069831965	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13038.355 0.012598217		            0.0070059439	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13040.373 0.012598217		            0.0070286912	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13042.391 0.012598217		            0.0070514385	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13044.409 0.012598217		            0.0070741859	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13046.427 0.012598217		            0.0070969332	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13048.445 0.012598217		            0.0071196805	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13050.463 0.012598217		            0.0071424279	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13052.481 0.012598217		            0.0071651752	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13054.499 0.012598217		            0.0071879225	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13056.517 0.012598217		            0.0072106699	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13058.535 0.012598217		            0.0072334172	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13060.553 0.012598217		            0.0072561645	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13062.571 0.012598217		            0.0072789119	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13064.589 0.012598217		            0.0073016592	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13066.607 0.012598217		            0.0073244065	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
13068.625 0.012598217		            0.0073471539	0.0093900446	    0		      0.00049638191  0		       0.0031914977	  0.0100952140  0.0093900446
